Symbol,Side,Order Type,Time in Force,Quantity,Price,Average Price,Order Status,Last Filled Quantity,Filled Quantity,Event Time (IST),Trade Time (IST)
2024-12-07 00:04:34.460000+05:30,Long Trade,100988.38,0.032,0.032,0.0
2024-12-07 00:05:08.534000+05:30,Long Trade,100959.71,0.017,0.017,0.0
2024-12-07 00:05:39.206000+05:30,Long Trade,100950.54,0.232,0.206,0.026000000000000023
2024-12-07 00:05:45.318000+05:30,Long Trade,100898.04,0.003,0.003,0.0
2024-12-07 00:06:00.083000+05:30,Long Trade,100884.86,0.006,0.006,0.0
2024-12-07 00:06:02.178000+05:30,Long Trade,100877.41,0.031,0.031,0.0
2024-12-07 00:06:04.760000+05:30,Long Trade,100858.13,0.003,0.003,0.0
2024-12-07 00:06:08.115000+05:30,Long Trade,100848.02,0.001,0.001,0.0
2024-12-07 00:06:11.350000+05:30,Long Trade,100823.69,0.001,0.001,0.0
2024-12-07 00:06:16.393000+05:30,Long Trade,100807.53,0.002,0.002,0.0
2024-12-07 00:07:40.269000+05:30,Short Trade,101696.84,0.03,0.013,0.017
2024-12-07 00:07:45.350000+05:30,Short Trade,101676.73,0.013,0.013,0.0
2024-12-07 00:08:38.498000+05:30,Long Trade,100782.79,0.001,0.001,0.0
2024-12-07 00:08:46.424000+05:30,Long Trade,100769.31,0.001,0.001,0.0
2024-12-07 00:09:30.330000+05:30,Long Trade,100755.48,0.042,0.042,0.0
2024-12-07 00:09:31.335000+05:30,Long Trade,100721.6,0.006,0.006,0.0
2024-12-07 00:12:38.086000+05:30,Long Trade,100683.71,0.009,0.009,0.0
2024-12-07 00:12:39.302000+05:30,Long Trade,100653.84,0.114,0.114,0.0
2024-12-07 00:12:44.276000+05:30,Long Trade,100643.2,0.054,0.054,0.0
2024-12-07 00:12:45.476000+05:30,Long Trade,100639.41,0.09,0.09,0.0
2024-12-07 00:12:49.093000+05:30,Long Trade,100624.45,0.04,0.04,0.0
2024-12-07 00:12:50.194000+05:30,Long Trade,100615.7,0.058,0.058,0.0
2024-12-07 00:12:51.252000+05:30,Long Trade,100609.25,0.088,0.017,0.071
2024-12-07 00:13:52.219000+05:30,Long Trade,100597.97,0.002,0.002,0.0
2024-12-07 00:13:53.392000+05:30,Long Trade,100583.59,0.036,0.036,0.0
2024-12-07 00:13:58.321000+05:30,Long Trade,100566.59,0.002,0.002,0.0
2024-12-07 00:14:02.458000+05:30,Long Trade,100564.44,0.002,0.002,0.0
2024-12-07 00:14:12.198000+05:30,Long Trade,100548.76,0.08,0.08,0.0
2024-12-07 00:14:13.383000+05:30,Long Trade,100542.84,0.001,0.001,0.0
2024-12-07 00:14:14.386000+05:30,Long Trade,100523.59,0.033,0.033,0.0
2024-12-07 00:14:23.119000+05:30,Long Trade,100509.87,0.075,0.073,0.0020000000000000018
2024-12-07 00:14:24.407000+05:30,Long Trade,100487.58,0.606,0.285,0.321
2024-12-07 00:14:26.586000+05:30,Long Trade,100494.0,0.005,0.005,0.0
2024-12-07 00:17:22.048000+05:30,Short Trade,101556.59,0.013,0.013,0.0
2024-12-07 00:17:29.215000+05:30,Short Trade,101568.22,0.012,0.012,0.0
2024-12-07 00:18:31.177000+05:30,Short Trade,101602.81,0.046,0.007,0.039
2024-12-07 00:19:31.127000+05:30,Short Trade,101675.08,0.017,0.017,0.0
2024-12-07 00:22:23.554000+05:30,Short Trade,101675.34,0.008,0.004,0.004
2024-12-07 00:23:29.447000+05:30,Short Trade,101722.59,0.015,0.015,0.0
2024-12-07 00:23:37.472000+05:30,Short Trade,101732.26,0.066,0.062,0.0040000000000000036
2024-12-07 00:23:38.508000+05:30,Short Trade,101752.5,0.092,0.092,0.0
2024-12-07 00:23:56.065000+05:30,Short Trade,101768.14,0.009,0.009,0.0
2024-12-07 00:24:05.194000+05:30,Short Trade,101772.2,0.003,0.003,0.0
2024-12-07 00:24:14.671000+05:30,Short Trade,101786.31,0.001,0.001,0.0
2024-12-07 00:24:19.029000+05:30,Short Trade,101804.24,0.005,0.005,0.0
2024-12-07 00:24:29.168000+05:30,Short Trade,101840.53,0.137,0.028,0.10900000000000001
2024-12-07 00:24:34.366000+05:30,Short Trade,101874.83,0.075,0.075,0.0
2024-12-07 00:24:44.637000+05:30,Short Trade,101914.92,0.122,0.103,0.019000000000000003
2024-12-07 00:27:19.340000+05:30,Short Trade,101982.57,4.0,0.093,3.907
2024-12-07 00:27:46.574000+05:30,Short Trade,101912.44,0.001,0.001,0.0
2024-12-07 00:27:47.582000+05:30,Short Trade,101947.85,0.514,0.514,0.0
2024-12-07 00:28:02.044000+05:30,Short Trade,101962.64,0.008,0.008,0.0
2024-12-07 00:28:52.277000+05:30,Short Trade,101964.53,0.002,0.002,0.0
2024-12-07 00:29:16.205000+05:30,Short Trade,101968.51,0.049,0.049,0.0
2024-12-07 00:33:05.199000+05:30,Short Trade,101913.94,0.009,0.009,0.0
2024-12-07 00:37:20.384000+05:30,Long Trade,101058.88,0.005,0.005,0.0
2024-12-07 00:37:31.626000+05:30,Short Trade,101762.73,0.021,0.002,0.019000000000000003
2024-12-07 00:42:51.408000+05:30,Short Trade,101866.38,0.002,0.002,0.0
2024-12-07 00:44:21.092000+05:30,Short Trade,101952.13,0.05,0.05,0.0
2024-12-07 00:44:48.237000+05:30,Short Trade,101925.92,0.005,0.005,0.0
2024-12-07 00:47:13.247000+05:30,Long Trade,101069.52,0.002,0.002,0.0
2024-12-07 00:47:20.756000+05:30,Short Trade,101882.39,0.05,0.006,0.044000000000000004
2024-12-07 00:47:59.254000+05:30,Short Trade,101788.86,0.028,0.028,0.0
2024-12-07 00:51:04.630000+05:30,Long Trade,101055.82,0.005,0.003,0.002
2024-12-07 00:53:49.745000+05:30,Short Trade,101876.95,0.254,0.254,0.0
2024-12-07 00:54:05.194000+05:30,Short Trade,101910.27,0.756,0.478,0.278
2024-12-07 00:54:07.136000+05:30,Short Trade,101891.41,0.004,0.003,0.001
2024-12-07 00:54:57.363000+05:30,Short Trade,101932.62,0.063,0.063,0.0
2024-12-07 00:54:59.652000+05:30,Short Trade,101931.58,0.001,0.001,0.0
2024-12-07 00:55:29.566000+05:30,Short Trade,101989.8,0.22,0.002,0.218
2024-12-07 00:55:30.600000+05:30,Short Trade,101993.97,0.007,0.002,0.005
2024-12-07 00:55:32.481000+05:30,Short Trade,101998.83,0.02,0.02,0.0
2024-12-07 00:55:52.267000+05:30,Short Trade,101981.79,0.001,0.001,0.0
2024-12-07 00:58:57.265000+05:30,Short Trade,101909.5,0.02,0.02,0.0
2024-12-07 01:01:33.066000+05:30,Short Trade,101762.43,0.004,0.004,0.0
2024-12-07 01:01:45.708000+05:30,Short Trade,101799.94,1.011,0.25,0.7609999999999999
2024-12-07 01:02:26.357000+05:30,Short Trade,101827.55,0.005,0.005,0.0
2024-12-07 01:03:37.685000+05:30,Short Trade,101857.9,0.004,0.004,0.0
2024-12-07 01:08:33.297000+05:30,Short Trade,102010.08,0.024,0.024,0.0
2024-12-07 01:09:07.553000+05:30,Short Trade,102026.54,0.002,0.002,0.0
2024-12-07 01:09:52.309000+05:30,Short Trade,102031.9,0.1,0.01,0.09000000000000001
2024-12-07 01:09:59.250000+05:30,Short Trade,102041.08,0.122,0.113,0.008999999999999994
2024-12-07 01:10:03.914000+05:30,Short Trade,102056.04,0.007,0.007,0.0
2024-12-07 01:10:05.650000+05:30,Short Trade,102061.55,0.03,0.03,0.0
2024-12-07 01:10:07.475000+05:30,Short Trade,102072.82,0.118,0.118,0.0
2024-12-07 01:11:26.075000+05:30,Short Trade,102090.74,0.003,0.003,0.0
2024-12-07 01:11:43.079000+05:30,Short Trade,102102.46,0.012,0.012,0.0
2024-12-07 01:11:45.437000+05:30,Short Trade,102108.07,0.014,0.005,0.009000000000000001
2024-12-07 01:13:39.347000+05:30,Short Trade,102110.02,0.047,0.047,0.0
2024-12-07 01:13:41.285000+05:30,Short Trade,102115.13,0.015,0.015,0.0
2024-12-07 01:13:47.576000+05:30,Short Trade,102118.12,0.046,0.046,0.0
2024-12-07 01:13:48.672000+05:30,Short Trade,102132.74,0.052,0.042,0.009999999999999995
2024-12-07 01:13:53.144000+05:30,Short Trade,102140.72,0.211,0.211,0.0
2024-12-07 01:13:54.226000+05:30,Short Trade,102150.62,0.07,0.07,0.0
2024-12-07 01:13:55.622000+05:30,Short Trade,102166.24,0.001,0.001,0.0
2024-12-07 01:14:39.076000+05:30,Short Trade,102178.64,0.044,0.01,0.033999999999999996
2024-12-07 01:14:41.035000+05:30,Short Trade,102189.48,0.031,0.031,0.0
2024-12-07 01:14:42.325000+05:30,Short Trade,102198.28,0.016,0.016,0.0
2024-12-07 01:21:07.547000+05:30,Short Trade,102145.75,0.064,0.064,0.0
2024-12-07 01:21:25.526000+05:30,Short Trade,102172.99,0.005,0.005,0.0
2024-12-07 01:21:40.625000+05:30,Short Trade,102176.79,0.35,0.136,0.21399999999999997
2024-12-07 01:22:25.081000+05:30,Short Trade,102206.69,0.013,0.013,0.0
2024-12-07 01:22:27.142000+05:30,Short Trade,102221.6,0.274,0.085,0.189
2024-12-07 01:22:29.671000+05:30,Short Trade,102227.18,0.002,0.002,0.0
2024-12-07 01:22:36.077000+05:30,Short Trade,102235.53,0.007,0.007,0.0
2024-12-07 01:22:47.230000+05:30,Short Trade,102235.85,0.226,0.011,0.215
2024-12-07 01:22:49.543000+05:30,Short Trade,102236.81,0.001,0.001,0.0
2024-12-07 01:22:53.201000+05:30,Short Trade,102238.38,0.002,0.002,0.0
2024-12-07 01:23:11.586000+05:30,Short Trade,102235.21,0.055,0.048,0.006999999999999999
2024-12-07 01:23:12.591000+05:30,Short Trade,102242.82,0.082,0.082,0.0
2024-12-07 01:23:14.120000+05:30,Short Trade,102252.92,0.056,0.056,0.0
2024-12-07 01:23:15.162000+05:30,Short Trade,102267.9,0.02,0.02,0.0
2024-12-07 01:23:31.055000+05:30,Short Trade,102273.69,0.054,0.036,0.018000000000000002
2024-12-07 01:23:32.154000+05:30,Short Trade,102276.09,0.356,0.065,0.291
2024-12-07 01:23:33.232000+05:30,Short Trade,102282.39,0.149,0.148,0.0010000000000000009
2024-12-07 01:23:34.332000+05:30,Short Trade,102285.94,0.019,0.019,0.0
2024-12-07 01:23:35.425000+05:30,Short Trade,102289.1,0.002,0.002,0.0
2024-12-07 01:23:36.478000+05:30,Short Trade,102289.89,0.001,0.001,0.0
2024-12-07 01:24:07.558000+05:30,Short Trade,102277.68,0.011,0.011,0.0
2024-12-07 01:29:12.323000+05:30,Long Trade,101096.65,0.017,0.017,0.0
2024-12-07 01:35:24.603000+05:30,Long Trade,101035.83,0.015,0.015,0.0
2024-12-07 01:36:13.344000+05:30,Long Trade,100990.45,0.201,0.201,0.0
2024-12-07 01:36:24.709000+05:30,Long Trade,100968.21,0.037,0.037,0.0
2024-12-07 01:39:15.682000+05:30,Short Trade,101973.83,0.009,0.009,0.0
2024-12-07 01:39:39.400000+05:30,Short Trade,101993.75,0.063,0.056,0.006999999999999999
2024-12-07 01:40:35.235000+05:30,Short Trade,102096.78,0.026,0.026,0.0
2024-12-07 01:40:44.062000+05:30,Short Trade,102072.17,0.027,0.027,0.0
2024-12-07 01:41:06.572000+05:30,Short Trade,102104.23,0.02,0.005,0.015
2024-12-07 01:41:07.669000+05:30,Short Trade,102103.97,0.046,0.046,0.0
2024-12-07 01:41:11.120000+05:30,Short Trade,102106.43,0.078,0.078,0.0
2024-12-07 01:41:30.514000+05:30,Short Trade,102094.03,0.004,0.004,0.0
2024-12-07 01:42:12.083000+05:30,Short Trade,102101.83,0.001,0.001,0.0
2024-12-07 01:43:40.627000+05:30,Short Trade,102126.99,0.006,0.006,0.0
2024-12-07 01:44:47.390000+05:30,Short Trade,102154.73,0.021,0.014,0.007000000000000001
2024-12-07 01:44:51.314000+05:30,Short Trade,102153.77,0.365,0.365,0.0
2024-12-07 01:44:56.352000+05:30,Short Trade,102156.94,0.01,0.01,0.0
2024-12-07 01:47:00.344000+05:30,Long Trade,101234.65,0.005,0.005,0.0
2024-12-07 01:47:38.087000+05:30,Short Trade,102110.58,0.03,0.03,0.0
2024-12-07 01:47:39.138000+05:30,Short Trade,102115.92,0.015,0.015,0.0
2024-12-07 01:48:07.594000+05:30,Short Trade,102158.49,0.339,0.242,0.09700000000000003
2024-12-07 01:49:21.024000+05:30,Short Trade,102190.42,0.018,0.018,0.0
2024-12-07 01:49:49.048000+05:30,Short Trade,102194.01,0.059,0.059,0.0
2024-12-07 01:50:04.221000+05:30,Short Trade,102167.59,0.08,0.08,0.0
2024-12-07 01:50:07.540000+05:30,Short Trade,102171.08,0.592,0.318,0.27399999999999997
2024-12-07 01:50:21.743000+05:30,Short Trade,102169.89,0.012,0.012,0.0
2024-12-07 01:51:32.468000+05:30,Short Trade,102189.72,0.001,0.001,0.0
2024-12-07 01:51:37.112000+05:30,Short Trade,102186.3,0.2,0.06,0.14
2024-12-07 01:51:39.562000+05:30,Short Trade,102180.57,0.005,0.005,0.0
2024-12-07 01:53:25.325000+05:30,Short Trade,102177.17,0.46,0.009,0.451
2024-12-07 01:53:39.217000+05:30,Short Trade,102168.96,0.06,0.018,0.041999999999999996
2024-12-07 01:54:05.491000+05:30,Short Trade,102184.35,0.004,0.004,0.0
2024-12-07 01:54:17.366000+05:30,Short Trade,102200.59,0.001,0.001,0.0
2024-12-07 01:54:32.061000+05:30,Short Trade,102216.68,0.001,0.001,0.0
2024-12-07 01:55:03.275000+05:30,Short Trade,102235.87,0.004,0.004,0.0
2024-12-07 01:55:26.140000+05:30,Short Trade,102251.2,0.035,0.001,0.034
2024-12-07 01:55:33.073000+05:30,Short Trade,102260.54,0.008,0.008,0.0
2024-12-07 01:55:45.697000+05:30,Short Trade,102277.17,0.031,0.031,0.0
2024-12-07 01:56:50.221000+05:30,Short Trade,102297.88,0.02,0.02,0.0
2024-12-07 01:56:52.065000+05:30,Short Trade,102300.3,0.012,0.012,0.0
2024-12-07 01:56:54.149000+05:30,Short Trade,102301.13,0.003,0.003,0.0
2024-12-07 20:39:05.459000+05:30,Short Trade,100127.08,0.001,0.001,0.0
2024-12-07 20:40:12.770000+05:30,Short Trade,100128.83,0.005,0.005,0.0
2024-12-07 20:55:52.639000+05:30,Short Trade,99931.19,0.047,0.047,0.0
2024-12-07 20:57:13.273000+05:30,Short Trade,99974.99,0.017,0.017,0.0
2024-12-07 20:59:57.159000+05:30,Short Trade,99950.09,0.007,0.007,0.0
2024-12-07 21:00:48.801000+05:30,Short Trade,99939.93,0.139,0.027,0.11200000000000002
2024-12-07 21:12:07.410000+05:30,Short Trade,100167.76,0.007,0.007,0.0
2024-12-07 21:12:09.158000+05:30,Short Trade,100179.65,0.043,0.013,0.03
2024-12-07 21:12:19.304000+05:30,Short Trade,100182.82,0.003,0.003,0.0
2024-12-07 21:12:22.343000+05:30,Short Trade,100195.46,0.02,0.02,0.0
2024-12-07 21:12:26.659000+05:30,Short Trade,100218.46,0.129,0.129,0.0
2024-12-07 21:12:29.732000+05:30,Short Trade,100243.54,0.002,0.002,0.0
2024-12-07 21:12:31.055000+05:30,Short Trade,100254.46,0.007,0.007,0.0
2024-12-07 21:12:34.426000+05:30,Short Trade,100256.34,0.007,0.004,0.003
2024-12-07 21:14:05.499000+05:30,Short Trade,100150.42,0.006,0.006,0.0
2024-12-07 21:23:11.712000+05:30,Short Trade,100087.6,0.002,0.001,0.001
2024-12-07 21:25:03.648000+05:30,Short Trade,100086.36,0.004,0.004,0.0
2024-12-07 21:25:12.208000+05:30,Short Trade,100087.62,0.07,0.025,0.045000000000000005
2024-12-07 21:25:15.062000+05:30,Short Trade,100109.63,0.13,0.065,0.065
2024-12-07 21:25:40.593000+05:30,Short Trade,100149.8,0.088,0.088,0.0
2024-12-07 21:25:49.261000+05:30,Long Trade,99323.61,0.027,0.025,0.0019999999999999983
2024-12-07 21:26:34.188000+05:30,Short Trade,100117.18,0.015,0.015,0.0
2024-12-07 21:28:22.372000+05:30,Short Trade,100202.41,0.036,0.036,0.0
2024-12-07 21:29:38.149000+05:30,Short Trade,100260.34,0.195,0.195,0.0
2024-12-07 21:30:44.389000+05:30,Short Trade,100257.0,0.002,0.002,0.0
2024-12-07 21:30:46.500000+05:30,Short Trade,100258.58,0.013,0.013,0.0
2024-12-07 21:31:45.763000+05:30,Long Trade,99398.15,0.001,0.001,0.0
2024-12-07 21:48:49.654000+05:30,Short Trade,2.557,277.4,277.4,0.0
2024-12-07 21:49:02.552000+05:30,Short Trade,2.5582,379.8,379.8,0.0
2024-12-07 21:49:06.364000+05:30,Short Trade,2.5603,123.1,108.7,14.399999999999991
2024-12-07 21:49:24.732000+05:30,Short Trade,2.561,1361.5,660.1,701.4
2024-12-07 21:49:46.126000+05:30,Short Trade,2.5623,395.7,395.7,0.0
2024-12-07 21:49:47.456000+05:30,Short Trade,2.5641,86.2,86.2,0.0
2024-12-07 21:50:04.063000+05:30,Short Trade,2.5651,3.3,3.3,0.0
2024-12-07 21:50:05.319000+05:30,Short Trade,2.5652,30.0,30.0,0.0
2024-12-07 21:50:08.729000+05:30,Short Trade,2.5665,29.3,29.3,0.0
2024-12-07 21:53:06.598000+05:30,Short Trade,2.5678,15.0,15.0,0.0
2024-12-07 21:53:29.402000+05:30,Short Trade,2.5698,254.5,200.5,54.0
2024-12-07 21:53:44.822000+05:30,Short Trade,2.5715,17.8,17.8,0.0
2024-12-07 21:53:58.149000+05:30,Short Trade,2.573,2.5,2.5,0.0
2024-12-07 21:54:32.202000+05:30,Short Trade,2.5747,152.8,152.8,0.0
2024-12-07 21:54:56.086000+05:30,Short Trade,2.5769,407.4,407.4,0.0
2024-12-07 21:55:02.185000+05:30,Short Trade,2.5773,2362.3,1228.2,1134.1000000000001
2024-12-07 21:55:05.650000+05:30,Short Trade,2.578,78.5,78.5,0.0
2024-12-07 22:01:32.477000+05:30,Long Trade,2.5299,2430.4,410.0,2020.4
2024-12-07 22:01:44.139000+05:30,Long Trade,2.5275,66.5,66.5,0.0
2024-12-07 22:02:40.603000+05:30,Long Trade,2.5262,491.8,442.1,49.69999999999999
2024-12-07 22:03:01.034000+05:30,Long Trade,2.5245,3.9,3.9,0.0
2024-12-07 22:03:02.048000+05:30,Long Trade,2.5226,2131.5,745.4,1386.1
2024-12-07 22:03:03.139000+05:30,Long Trade,2.5223,457.2,457.2,0.0
2024-12-07 22:03:08.397000+05:30,Long Trade,2.5217,42.1,42.1,0.0
2024-12-07 22:03:25.037000+05:30,Long Trade,2.5209,590.9,590.9,0.0
2024-12-07 22:05:13.234000+05:30,Long Trade,2.5182,9.7,9.7,0.0
2024-12-07 22:06:29.333000+05:30,Long Trade,2.5164,8.1,8.1,0.0
2024-12-07 22:06:31.655000+05:30,Long Trade,2.5157,165.0,165.0,0.0
2024-12-07 22:06:38.213000+05:30,Long Trade,2.5152,8.3,8.3,0.0
2024-12-07 22:06:42.158000+05:30,Long Trade,2.515,36.4,32.4,4.0
2024-12-07 22:06:45.034000+05:30,Long Trade,2.5149,78.5,78.5,0.0
2024-12-07 22:06:51.379000+05:30,Long Trade,2.5125,1087.7,1087.7,0.0
2024-12-07 22:11:23.457000+05:30,Short Trade,2.5427,36.2,36.2,0.0
2024-12-07 22:12:20.437000+05:30,Short Trade,2.5446,33.0,29.0,4.0
2024-12-07 22:13:23.683000+05:30,Short Trade,2.5474,171.3,171.3,0.0
2024-12-07 22:16:10.404000+05:30,Short Trade,2.546,5795.4,735.1,5060.299999999999
2024-12-07 22:20:43.166000+05:30,Short Trade,2.5611,247.0,240.5,6.5
2024-12-07 22:20:50.530000+05:30,Short Trade,2.562,4.1,0.1,3.9999999999999996
2024-12-07 22:20:53.219000+05:30,Short Trade,2.5629,198.7,198.7,0.0
2024-12-07 22:21:24.541000+05:30,Short Trade,2.5636,238.5,72.2,166.3
2024-12-07 22:21:40.722000+05:30,Short Trade,2.5648,157.8,145.8,12.0
2024-12-07 22:21:58.521000+05:30,Short Trade,2.5653,101.7,73.6,28.10000000000001
2024-12-07 22:30:51.624000+05:30,Long Trade,2.5177,33.0,33.0,0.0
2024-12-07 22:30:59.168000+05:30,Long Trade,2.5156,797.1,797.1,0.0
2024-12-07 22:31:10.576000+05:30,Long Trade,2.5143,46.2,46.2,0.0
2024-12-07 22:31:13.054000+05:30,Long Trade,2.513,29.3,29.3,0.0
2024-12-07 22:31:14.055000+05:30,Long Trade,2.512,395.4,316.6,78.79999999999995
2024-12-07 22:31:19.032000+05:30,Long Trade,2.5109,2532.2,1702.3,829.8999999999999
2024-12-07 22:31:21.807000+05:30,Long Trade,2.51,271.8,271.8,0.0
2024-12-07 22:31:22.814000+05:30,Long Trade,2.5079,55.6,55.6,0.0
2024-12-07 22:31:26.108000+05:30,Long Trade,2.5039,57.6,57.6,0.0
2024-12-07 22:31:27.225000+05:30,Long Trade,2.5032,234.4,78.5,155.9
2024-12-07 22:36:06.132000+05:30,Long Trade,2.5029,191.9,191.9,0.0
2024-12-07 22:36:07.135000+05:30,Long Trade,2.5024,1378.6,1378.6,0.0
2024-12-07 22:37:08.053000+05:30,Long Trade,2.5006,24.9,24.9,0.0
2024-12-07 22:37:20.080000+05:30,Long Trade,2.5,182.1,182.1,0.0
2024-12-07 22:37:21.371000+05:30,Long Trade,2.4991,230.5,230.5,0.0
2024-12-07 22:39:53.108000+05:30,Long Trade,2.4983,3108.9,232.6,2876.3
